t_s,status,latency_ms,note
229.489,200,219.06,
229.706,200,216.88,
229.918,200,212.08,
230.143,200,224.78,
230.366,200,223.79,
230.581,200,214.67,
230.804,200,222.44,
231.023,200,219.14,
231.239,200,216.51,
231.46,200,221.12,
231.676,200,215.42,
231.894,200,218.19,
232.114,200,219.84,
232.306,200,191.87,data-service respondió con error
232.528,200,221.93,
232.743,200,215.15,
232.986,200,243.25,
233.226,200,239.38,
233.451,200,225.18,
233.671,200,220.74,
233.88,200,208.43,
234.078,200,198.29,data-service respondió con error
234.287,200,208.6,
234.498,200,211.57,
234.719,200,220.46,
234.928,200,208.75,
235.148,200,219.93,
235.366,200,217.98,
235.583,200,217.31,
235.805,200,221.64,
236.032,200,227.55,
236.216,200,183.67,data-service respondió con error
236.433,200,216.84,
236.643,200,210.47,
236.861,200,217.57,
237.048,200,187.37,data-service respondió con error
237.269,200,220.65,
237.485,200,216.13,
237.691,200,205.77,
237.915,200,224.51,
238.133,200,217.5,
238.365,200,231.65,
238.555,200,190.43,data-service respondió con error
238.783,200,228.3,
239.021,200,237.8,
239.273,200,252.25,
239.543,200,270.01,
239.816,200,272.55,
240.144,200,327.9,
240.608,200,464.56,
240.818,200,209.31,data-service respondió con error
241.053,200,235.29,
241.271,200,218.13,
241.567,200,296.08,
241.81,200,242.89,
242.028,200,217.28,
242.248,200,220.76,
242.459,200,210.77,
242.67,200,210.65,
242.888,200,217.88,
243.121,200,233.48,
243.345,200,223.79,
243.562,200,216.99,
243.744,200,182.42,data-service respondió con error
243.965,200,220.89,
244.181,200,215.44,
244.371,200,189.92,data-service respondió con error
244.584,200,213.17,
244.793,200,209.37,
245.004,200,210.96,
245.23,200,225.15,
245.434,200,204.35,
245.619,200,184.77,data-service respondió con error
245.834,200,215.15,
246.049,200,215.31,
246.265,200,215.69,
246.473,200,207.98,
246.677,200,204.06,
246.895,200,217.57,
247.113,200,218.57,
247.366,200,252.72,
247.583,200,216.68,
247.803,200,219.9,
248.03,200,227.75,data-service respondió con error
248.259,200,228.56,
248.489,200,229.68,
248.708,200,219.6,
248.922,200,213.5,
249.151,200,229.05,
249.37,200,219.27,
249.597,200,226.93,
249.817,200,220.5,
250.026,200,208.31,
250.243,200,216.9,
250.449,200,206.36,
250.631,200,181.46,data-service respondió con error
250.844,200,213.6,
251.067,200,222.3,
251.308,200,241.82,
251.493,200,185.1,data-service respondió con error
251.718,200,224.63,
251.937,200,219.16,
252.163,200,225.6,
252.378,200,215.54,
252.588,200,209.92,
252.798,200,209.91,
253.017,200,218.13,
253.236,200,219.84,
253.491,200,254.19,
253.705,200,214.05,
253.916,200,211.78,
254.138,200,221.3,
254.347,200,208.88,
254.606,200,259.25,data-service respondió con error
254.846,200,239.97,
255.099,200,253.2,
255.607,200,507.5,
255.835,200,228.18,
256.062,200,227.65,data-service respondió con error
256.281,200,218.42,
256.507,200,226.3,
256.733,200,226.08,
256.948,200,214.35,
257.224,200,276.56,
257.464,200,239.24,
257.682,200,218.37,
257.904,200,222.42,
258.119,200,214.54,
258.343,200,223.83,
258.556,200,213.07,
258.762,200,206.3,
258.982,200,220.16,
259.199,200,216.75,
259.427,200,227.65,
259.639,200,212.15,
259.848,200,209.08,
260.032,200,184.07,data-service respondió con error
260.253,200,220.99,
260.476,200,222.38,
260.698,200,222.19,
260.912,200,214.11,
261.135,200,222.61,
261.359,200,224.69,
261.544,200,185.14,data-service respondió con error
261.779,200,234.11,
261.993,200,214.55,
262.225,200,232.08,
262.447,200,221.68,
262.666,200,219.53,
262.89,200,223.19,
263.117,200,227.5,
263.336,200,218.94,
263.571,200,234.66,
263.793,200,222.0,
264.021,200,227.73,
264.244,200,223.21,
264.46,200,216.43,
264.699,200,238.81,
264.916,200,216.41,
265.127,200,211.23,
265.346,200,218.9,
265.562,200,215.84,
265.786,200,224.1,
266.005,200,219.24,
266.224,200,218.72,
266.424,200,200.08,data-service respondió con error
266.635,200,211.4,
266.856,200,220.73,
267.089,200,233.33,
267.303,200,214.14,
267.531,200,227.91,
267.745,200,213.97,
267.969,200,223.51,
268.185,200,216.36,
268.408,200,223.15,
268.637,200,228.08,
268.848,200,211.64,
269.046,200,198.1,data-service respondió con error
