t_s,status,latency_ms,note
223.342,200,212.29,
223.561,200,219.58,
223.907,200,346.2,
224.19,200,282.72,
224.59,200,399.54,
224.816,200,225.93,
225.038,200,222.23,
225.253,200,215.15,
225.462,200,209.26,
225.689,200,226.33,
225.941,200,252.45,
226.154,200,212.86,
226.396,200,242.49,
226.599,200,202.11,
226.813,200,214.17,
227.019,200,206.36,
227.225,200,205.97,
227.437,200,212.24,
227.646,200,208.2,
227.859,200,213.23,
228.066,200,206.75,
228.27,200,204.42,
228.485,200,214.57,
228.687,200,202.68,
228.897,200,209.91,
229.106,200,208.33,
229.316,200,210.12,
229.535,200,218.68,
229.74,200,205.81,
229.954,200,213.49,
230.181,200,226.75,
230.41,200,229.12,
230.62,200,210.52,
230.838,200,218.03,
231.07,200,231.27,
231.287,200,217.64,
231.494,200,206.84,
231.706,200,211.86,
231.916,200,209.47,
232.12,200,204.65,
232.34,200,219.49,
232.546,200,205.98,
232.75,200,203.88,
232.961,200,211.08,
233.166,200,205.46,
233.381,200,214.6,
233.587,200,205.78,
233.794,200,206.93,
234.008,200,214.47,
234.212,200,203.98,
234.423,200,210.97,
234.624,200,200.44,
234.828,200,204.81,
235.041,200,212.41,
235.244,200,203.42,
235.469,200,225.23,
235.677,200,207.7,
235.95,200,272.68,
236.157,200,207.45,
236.375,200,218.1,
236.595,200,219.15,
236.8,200,205.72,
237.013,200,212.49,
237.217,200,204.27,
237.428,200,211.04,
237.638,200,210.24,
237.843,200,204.72,
238.055,200,211.62,
238.257,200,202.57,
238.468,200,210.53,
238.693,200,224.57,
238.918,200,225.26,
239.179,200,261.48,
239.527,200,347.92,
239.844,200,316.56,
240.054,200,210.01,
240.268,200,213.74,
240.472,200,204.79,
240.687,200,214.68,
240.901,200,213.95,
241.138,200,236.86,
241.422,200,283.45,
241.633,200,211.83,
241.857,200,223.79,
242.072,200,214.96,
242.283,200,211.22,
242.493,200,209.81,
242.7,200,206.52,
242.899,200,199.46,
243.108,200,208.71,
243.308,200,199.85,
243.517,200,209.51,
243.723,200,205.92,
243.93,200,207.04,
244.147,200,216.49,
244.35,200,202.89,
244.559,200,209.72,
244.762,200,202.89,
244.965,200,202.43,
245.242,200,276.95,
245.449,200,207.19,
245.654,200,205.44,
245.878,200,223.07,
246.088,200,210.81,
246.347,200,258.61,
246.555,200,208.45,
246.78,200,224.6,
246.997,200,216.77,
247.202,200,204.76,
247.414,200,212.15,
247.626,200,212.26,
247.84,200,213.83,
248.054,200,213.71,
248.263,200,208.82,
248.484,200,221.05,
248.689,200,205.58,
248.895,200,206.13,
249.112,200,216.38,
249.321,200,209.26,
249.53,200,208.75,
249.736,200,206.59,
249.944,200,207.86,
250.169,200,224.3,
250.393,200,224.72,
250.6,200,206.78,
250.814,200,213.92,
251.037,200,222.4,
251.266,200,229.87,
251.474,200,207.88,
251.684,200,210.01,
251.892,200,208.02,
252.111,200,218.72,
252.321,200,210.31,
252.528,200,206.41,
252.734,200,205.73,
252.944,200,210.51,
253.143,200,198.92,
253.359,200,216.26,
253.567,200,207.33,
253.92,200,352.91,
254.17,200,250.11,
254.56,200,389.95,
254.806,200,246.62,
255.02,200,213.53,
255.239,200,219.4,
255.458,200,219.02,
255.684,200,225.59,
255.948,200,263.56,
256.181,200,233.54,
256.445,200,263.59,
256.652,200,207.63,
256.879,200,226.79,
257.108,200,228.52,
257.319,200,210.7,
257.53,200,211.22,
257.738,200,207.84,
257.941,200,203.69,
258.166,200,225.03,
258.408,200,241.89,
258.623,200,214.49,
258.833,200,209.95,
259.039,200,205.94,
259.257,200,218.33,
259.471,200,214.15,
259.676,200,205.15,
259.884,200,207.87,
260.089,200,205.09,
260.332,200,242.77,
260.548,200,215.43,
260.758,200,209.96,
260.969,200,211.49,
261.191,200,221.66,
261.412,200,221.0,
261.631,200,219.02,
261.848,200,217.57,
262.058,200,210.02,
262.265,200,206.33,
262.482,200,216.58,
262.687,200,205.71,
262.897,200,209.73,
263.1,200,203.16,
263.313,200,212.42,
263.527,200,214.15,
263.729,200,202.37,
263.958,200,228.83,
264.165,200,207.08,
264.379,200,213.46,
264.594,200,214.91,
264.807,200,213.41,
265.031,200,223.87,
265.242,200,211.01,
265.469,200,226.83,
265.675,200,206.27,
265.9,200,225.06,
266.121,200,221.2,
266.376,200,254.69,
266.583,200,206.54,
266.793,200,210.27,
267.012,200,219.41,
267.22,200,207.68,
267.433,200,213.14,
267.638,200,204.66,
267.848,200,210.21,
268.056,200,207.86,
268.261,200,204.77,
268.473,200,212.39,
268.683,200,210.3,
268.974,200,290.82,
269.243,200,268.21,
269.456,200,213.41,
269.675,200,218.86,
269.964,200,288.81,
270.247,200,283.53,
270.524,200,276.52,
270.73,200,206.59,
270.945,200,214.74,
271.149,200,204.26,
271.45,200,300.92,
271.661,200,210.35,
271.87,200,208.81,
272.089,200,219.89,
272.301,200,211.37,
272.524,200,223.54,
272.731,200,206.93,
272.944,200,212.93,
273.157,200,213.06,
273.368,200,210.71,
273.581,200,213.19,
273.785,200,203.79,
273.991,200,206.33,
274.201,200,209.46,
274.404,200,202.78,
274.617,200,212.86,
274.824,200,207.52,
275.03,200,205.71,
275.246,200,215.94,
275.449,200,203.37,
275.651,200,201.88,
275.868,200,217.04,
276.078,200,210.08,
276.303,200,224.4,
276.521,200,218.58,
276.733,200,212.11,
276.948,200,214.76,
277.162,200,213.53,
277.38,200,218.68,
277.615,200,235.05,
277.822,200,206.37,
278.036,200,213.96,
278.24,200,204.48,
278.458,200,217.22,
278.665,200,207.74,
278.866,200,200.54,
279.079,200,213.52,
279.288,200,208.37,
279.5,200,212.4,
279.707,200,207.13,
279.915,200,207.17,
280.153,200,238.76,
280.376,200,222.76,
280.716,200,339.83,
280.94,200,224.27,
281.148,200,207.42,
281.375,200,227.48,
281.6,200,224.77,
281.817,200,216.9,
282.033,200,216.33,
282.244,200,210.94,
282.459,200,214.77,
282.664,200,205.03,
282.877,200,212.92,
283.084,200,206.91,
283.29,200,206.32,
283.501,200,210.8,
283.777,200,276.13,
284.024,200,246.71,
284.245,200,221.18,
284.635,200,389.96,
284.9,200,264.49,
285.105,200,205.16,
285.316,200,211.3,
285.524,200,208.22,
285.739,200,214.24,
285.962,200,223.39,
286.172,200,209.5,
286.387,200,215.04,
286.594,200,207.44,
286.813,200,219.23,
287.026,200,212.46,
287.237,200,211.46,
287.497,200,259.75,
287.718,200,220.78,
287.937,200,219.38,
288.143,200,205.75,
288.351,200,207.48,
288.563,200,212.32,
288.768,200,205.1,
288.984,200,216.43,
289.187,200,202.88,
289.392,200,204.62,
289.603,200,211.38,
289.812,200,208.56,
290.026,200,213.96,
290.243,200,217.37,
290.469,200,225.92,
290.673,200,204.17,
290.897,200,223.32,
291.126,200,229.02,
291.349,200,222.96,
291.58,200,231.45,
291.787,200,206.68,
292.01,200,223.06,
292.217,200,207.26,
292.444,200,226.85,
292.659,200,214.36,
292.876,200,217.35,
293.094,200,218.35,
293.328,200,233.64,
293.547,200,218.97,
293.752,200,205.26,
293.97,200,217.94,
294.188,200,217.65,
294.392,200,203.72,
294.607,200,215.75,
294.815,200,207.35,
295.03,200,215.0,
295.262,200,232.37,
295.55,200,287.62,
295.815,200,265.57,
296.083,200,267.23,
296.3,200,217.33,
296.516,200,215.8,
296.729,200,212.76,
296.939,200,210.78,
297.154,200,214.88,
297.366,200,211.69,
297.62,200,253.91,
297.829,200,209.41,
298.038,200,208.67,
298.254,200,216.11,
298.463,200,209.01,
298.701,200,238.11,
299.043,200,341.44,
299.271,200,228.13,
299.702,200,430.77,
299.929,200,227.15,
300.157,200,228.42,
300.371,200,213.35,
300.61,200,238.83,
300.821,200,211.12,
301.025,200,204.71,
301.256,200,230.98,
301.544,200,287.6,
301.752,200,207.87,
301.964,200,211.81,
302.167,200,202.84,
302.379,200,212.6,
302.587,200,207.42,
302.79,200,203.13,
303.006,200,215.83,
303.205,200,199.57,
303.42,200,214.4,
303.623,200,203.84,
303.826,200,202.74,
304.05,200,223.24,
304.254,200,204.08,
304.466,200,212.35,
304.671,200,205.26,
304.875,200,203.43,
305.093,200,218.26,
305.334,200,240.67,
305.546,200,212.04,
305.764,200,218.72,
305.982,200,217.65,
306.187,200,204.37,
306.452,200,265.5,
306.657,200,205.11,
306.874,200,216.63,
307.086,200,211.93,
307.293,200,207.02,
307.51,200,217.07,
307.724,200,213.82,
307.949,200,225.27,
308.16,200,210.83,
308.368,200,207.68,
308.578,200,210.47,
308.784,200,206.0,
308.999,200,215.16,
309.202,200,202.54,
309.41,200,208.02,
309.63,200,220.37,
309.841,200,210.28,
310.153,200,312.47,
310.374,200,220.91,
310.589,200,215.49,
310.803,200,213.23,
311.011,200,208.24,
311.236,200,224.55,
311.454,200,218.11,
311.694,200,240.48,
311.908,200,214.0,
312.123,200,214.93,
312.341,200,218.26,
312.558,200,216.24,
312.772,200,213.92,
312.986,200,214.7,
313.199,200,212.47,
313.414,200,215.22,
313.628,200,213.53,
314.054,200,426.38,
314.343,200,289.24,
314.668,200,324.3,
314.883,200,215.04,
315.09,200,207.56,
315.304,200,213.6,
315.52,200,216.14,
315.746,200,225.63,
315.963,200,216.88,
316.169,200,206.1,
316.395,200,226.64,
316.608,200,212.59,
316.822,200,214.22,
317.042,200,219.68,
317.244,200,201.74,
317.46,200,216.36,
317.67,200,209.8,
317.88,200,209.92,
318.103,200,222.82,
318.314,200,211.11,
318.53,200,216.73,
318.75,200,219.79,
318.961,200,211.15,
319.178,200,216.25,
319.393,200,215.49,
319.612,200,219.03,
319.824,200,212.12,
320.051,200,226.11,
320.264,200,213.83,
320.48,200,215.7,
320.688,200,207.77,
320.906,200,218.02,
321.111,200,204.98,
321.326,200,214.77,
321.547,200,221.18,
321.765,200,218.26,
321.987,200,222.22,
322.204,200,216.36,
322.416,200,212.69,
322.626,200,209.73,
322.832,200,206.06,
323.041,200,209.08,
323.246,200,204.14,
323.46,200,214.31,
323.661,200,201.29,
323.876,200,215.0,
324.089,200,213.02,
324.298,200,208.65,
324.51,200,211.96,
324.717,200,206.54,
324.928,200,211.13,
325.159,200,231.68,
325.383,200,223.16,
325.597,200,214.74,
325.82,200,222.67,
326.031,200,210.5,
326.263,200,232.37,
326.485,200,222.23,
326.698,200,212.37,
326.909,200,211.1,
327.118,200,209.49,
327.342,200,223.84,
327.551,200,209.41,
327.759,200,207.26,
327.976,200,217.22,
328.196,200,220.46,
328.409,200,212.96,
328.617,200,207.44,
328.909,200,292.07,
329.135,200,225.94,
329.346,200,211.22,
329.571,200,224.59,
329.797,200,226.48,
330.062,200,265.05,
330.285,200,222.39,
330.532,200,247.4,
330.742,200,209.97,
330.958,200,215.98,
331.165,200,206.7,
331.384,200,219.01,
331.669,200,285.38,
331.891,200,221.46,
332.116,200,225.44,
332.329,200,212.23,
332.546,200,217.78,
332.754,200,208.13,
332.959,200,204.77,
333.174,200,214.83,
333.382,200,208.13,
333.597,200,214.55,
333.807,200,209.91,
334.011,200,204.05,
334.227,200,216.29,
334.432,200,204.69,
334.643,200,211.0,
334.85,200,207.52,
335.059,200,208.77,
335.275,200,215.94,
335.482,200,206.7,
335.692,200,210.58,
335.947,200,254.88,
336.167,200,219.47,
336.443,200,275.8,
336.646,200,203.05,
336.855,200,209.75,
337.074,200,218.83,
337.328,200,253.77,
337.587,200,258.55,
338.18,200,593.68,
338.462,200,282.08,
338.677,200,214.77,
338.887,200,209.59,
339.094,200,207.52,
339.303,200,208.13,
339.506,200,203.19,
339.719,200,212.77,
339.925,200,206.55,
340.156,200,231.22,
340.368,200,211.71,
340.572,200,203.43,
340.786,200,214.83,
340.995,200,209.05,
341.242,200,246.11,
341.447,200,205.15,
341.658,200,211.22,
341.871,200,212.69,
342.078,200,207.01,
342.295,200,217.07,
342.511,200,216.68,
342.722,200,210.97,
342.942,200,219.52,
343.151,200,209.22,
343.366,200,214.9,
343.588,200,222.25,
343.958,200,370.04,
344.201,200,242.04,
344.638,200,437.68,
344.871,200,232.5,
345.072,200,201.62,
345.281,200,208.37,
345.486,200,205.47,
345.689,200,202.79,
345.949,200,260.27,
346.155,200,205.52,
346.373,200,218.33,
346.578,200,204.85,
346.794,200,215.47,
347.01,200,216.36,
347.22,200,209.54,
347.437,200,217.45,
347.647,200,210.06,
347.85,200,202.49,
348.062,200,212.79,
348.267,200,204.46,
348.476,200,209.41,
348.69,200,214.17,
348.898,200,207.55,
349.115,200,216.56,
349.32,200,205.5,
349.534,200,213.47,
349.743,200,208.89,
349.977,200,234.05,
350.248,200,271.75,
350.537,200,288.23,
350.749,200,212.37,
350.993,200,244.3,
351.214,200,220.59,
351.429,200,215.39,
351.642,200,212.89,
351.859,200,217.24,
352.096,200,237.01,
352.306,200,209.54,
352.519,200,213.28,
352.725,200,205.54,
352.932,200,207.05,
353.144,200,211.83,
353.347,200,203.0,
353.56,200,213.49,
353.769,200,208.64,
353.978,200,209.26,
354.194,200,215.19,
354.407,200,212.94,
354.621,200,214.43,
354.829,200,208.1,
355.04,200,210.71,
355.257,200,217.31,
355.488,200,230.48,
355.696,200,208.69,
355.949,200,252.41,
356.153,200,203.96,
356.371,200,218.55,
356.574,200,202.6,
356.79,200,216.24,
357.007,200,216.83,
357.209,200,201.8,
357.425,200,216.17,
357.633,200,207.76,
357.842,200,209.39,
358.049,200,207.17,
358.253,200,203.98,
358.465,200,211.55,
358.701,200,236.28,
359.1,200,399.03,
359.47,200,369.29,
359.765,200,295.03,
359.981,200,216.75,
360.241,200,259.84,
360.456,200,215.05,
360.673,200,216.93,
360.896,200,222.89,
361.105,200,208.37,
361.319,200,214.74,
361.533,200,213.87,
361.835,200,301.93,
362.047,200,212.26,
362.254,200,206.39,
362.467,200,213.18,
362.671,200,204.02,
362.878,200,206.92,
363.092,200,214.08,
363.293,200,200.52,
363.507,200,214.6,
363.708,200,200.56,
363.91,200,202.28,
364.12,200,209.95,
364.324,200,203.63,
364.533,200,209.28,
364.735,200,201.95,
364.94,200,204.5,
365.169,200,229.03,
365.375,200,205.87,
365.579,200,204.21,
365.794,200,215.05,
366.007,200,213.29,
366.217,200,210.01,
366.452,200,234.81,
366.655,200,202.68,
366.871,200,216.61,
367.081,200,209.31,
367.304,200,223.55,
367.511,200,206.17,
367.718,200,207.08,
367.933,200,215.15,
368.137,200,204.62,
368.354,200,216.54,
368.563,200,209.01,
368.766,200,202.87,
368.979,200,212.72,
369.192,200,212.92,
369.404,200,212.85,
369.614,200,209.98,
369.819,200,204.33,
370.031,200,211.68,
370.25,200,219.87,
370.474,200,223.16,
370.68,200,206.67,
370.902,200,221.78,
371.118,200,215.5,
371.342,200,224.17,
371.564,200,221.72,
371.77,200,206.09,
371.999,200,229.2,
372.225,200,226.28,
372.446,200,221.13,
372.653,200,206.7,
372.861,200,207.97,
373.079,200,218.18,
373.297,200,217.41,
373.514,200,217.31,
373.791,200,277.05,
374.079,200,287.7,
374.386,200,307.09,
374.74,200,354.04,
374.951,200,211.32,
375.168,200,216.56,
375.376,200,208.38,
375.584,200,207.33,
375.797,200,213.23,
376.01,200,213.63,
376.219,200,208.94,
376.463,200,243.46,
376.667,200,204.55,
376.881,200,213.47,
377.085,200,204.19,
377.294,200,209.29,
377.566,200,271.69,
377.767,200,200.77,
377.981,200,213.62,
378.182,200,201.12,
378.395,200,212.96,
378.596,200,201.73,
378.805,200,208.64,
379.025,200,219.84,
379.269,200,244.4,
379.498,200,228.84,
379.707,200,208.59,
379.917,200,210.44,
380.157,200,239.46,
380.362,200,205.49,
380.574,200,211.47,
380.793,200,219.04,
381.004,200,210.89,
381.234,200,230.19,
381.449,200,214.96,
381.663,200,214.32,
381.88,200,216.6,
382.096,200,215.77,
382.4,200,303.99,
382.654,200,254.63,
382.873,200,219.08,
383.099,200,225.8,
383.316,200,217.08,
383.537,200,221.04,
383.744,200,206.25,
383.959,200,215.75,
384.172,200,212.3,
384.381,200,209.5,
384.6,200,219.05,
384.812,200,211.31,
385.023,200,211.02,
385.246,200,222.78,
385.474,200,228.26,
385.681,200,206.97,
385.949,200,267.7,
386.179,200,230.37,
386.426,200,247.47,
386.651,200,225.04,
386.88,200,228.0,
387.108,200,228.32,
387.322,200,213.64,
387.548,200,226.74,
387.762,200,213.59,
387.973,200,210.85,
388.191,200,218.45,
388.398,200,207.15,
388.611,200,212.44,
388.91,200,298.82,
389.166,200,256.73,
389.477,200,310.72,
389.747,200,269.36,
389.965,200,218.48,
390.29,200,325.33,
390.644,200,353.48,
390.895,200,251.2,
391.116,200,220.86,
391.329,200,213.07,
391.576,200,246.62,
391.848,200,272.25,
392.06,200,212.32,
392.282,200,221.31,
392.506,200,224.02,
392.72,200,213.88,
392.954,200,234.66,
393.165,200,211.13,
393.389,200,223.64,
393.597,200,207.47,
393.813,200,216.79,
394.018,200,204.28,
394.222,200,204.02,
394.443,200,221.02,
394.646,200,203.09,
394.865,200,219.36,
395.071,200,205.69,
395.287,200,216.12,
395.497,200,209.5,
395.702,200,205.71,
395.95,200,247.35,
396.169,200,218.73,
396.404,200,235.2,
396.618,200,213.8,
396.835,200,217.42,
397.052,200,217.47,
397.267,200,214.2,
397.517,200,250.68,
397.735,200,217.45,
397.957,200,222.01,
398.173,200,216.36,
398.386,200,212.76,
398.604,200,218.17,
398.813,200,209.08,
399.018,200,204.64,
399.231,200,213.22,
399.445,200,213.33,
399.668,200,223.58,
399.887,200,219.12,
400.098,200,210.74,
400.316,200,217.9,
400.564,200,247.48,
400.775,200,210.95,
400.988,200,213.31,
401.197,200,208.76,
401.411,200,213.96,
401.641,200,230.83,
401.856,200,214.79,
402.067,200,210.39,
402.279,200,212.81,
402.503,200,223.87,
402.714,200,210.15,
402.936,200,222.25,
403.147,200,211.64,
403.373,200,225.72,
403.592,200,218.79,
403.914,200,322.23,
404.137,200,222.52,
404.608,200,470.75,
404.85,200,242.51,
405.07,200,219.64,
405.274,200,204.44,
405.483,200,208.97,
405.688,200,204.64,
405.948,200,259.86,
406.162,200,214.12,
406.377,200,214.83,
406.582,200,205.15,
406.795,200,212.69,
407.011,200,216.51,
407.22,200,209.13,
407.435,200,214.83,
407.65,200,214.39,
407.857,200,207.43,
408.068,200,210.78,
408.271,200,203.05,
408.482,200,211.03,
408.687,200,204.72,
408.897,200,210.29,
409.112,200,214.57,
409.323,200,211.58,
409.542,200,218.85,
409.752,200,210.18,
409.965,200,212.91,
410.256,200,290.81,
410.481,200,225.07,
410.693,200,211.49,
410.903,200,210.66,
411.112,200,208.68,
411.328,200,215.72,
411.548,200,220.02,
411.748,200,199.77,
411.96,200,212.54,
412.172,200,212.01,
412.389,200,216.57,
412.597,200,208.58,
412.803,200,206.1,
413.014,200,210.16,
413.225,200,211.11,
413.455,200,229.84,
413.672,200,217.24,
413.894,200,222.46,
414.103,200,208.89,
414.311,200,207.84,
414.525,200,214.28,
414.727,200,201.82,
414.933,200,205.44,
415.248,200,315.42,
415.477,200,228.37,
415.701,200,224.79,
415.929,200,227.67,
416.14,200,211.01,
416.36,200,220.16,
416.572,200,211.63,
416.797,200,225.31,
417.006,200,208.79,
417.213,200,207.02,
417.428,200,214.68,
417.636,200,208.43,
417.849,200,212.87,
418.057,200,208.15,
418.281,200,224.03,
418.492,200,210.31,
418.716,200,223.85,
419.092,200,376.4,
419.465,200,372.52,
419.784,200,319.16,
420.024,200,240.0,
